name,address,city,zip_code,country,phone,additional_phone,email,website,facebook,instagram,category,score,ratings,opening_hours,is_temporarily_closed,is_permanently_closed,lat,lng,url,description,price,menu,booking_link,popular_times,special_category,has_owner,about,poi
Alluma,"151 Rue Saint-Maur, 75011 Paris, France",Paris,75011,France,+33985118833,,,http://alluma-paris.com/,,,"Restaurant, Bistro, Israeli restaurant, Mediterranean restaurant",4.8,473,"Friday 12–2:30 PM 7:30–11:30 PM, Saturday 7:30–11:30 PM, Sunday Closed, Monday Closed, Tuesday 7:30–11:30 PM, Wednesday 7:30–11:30 PM, Thursday 12–2:30 PM 7:30–11:30 PM",False,False,48.8681517,2.3749043,https://www.google.com/maps/place/Alluma/data=!4m6!3m5!1s0x47e66d1f3b90113f:0xfbdca30390e5cc99!8m2!3d48.86815!4d2.3749!19sChIJPxGQOx9t5kcRmczlkAOj3Ps?authuser=0&hl=en&rclk=1,,,,https://widget.thefork.com/fr/00271e33-9de4-4e12-bd6b-8c6378ea8beb,,,True,,
Fric-Frac,"4 Rue des Trois Frères, 75018 Paris, France",Paris,75018,France,+33142590508,,,https://fricfrac.fr/,,,"Restaurant, Fast food restaurant",4.8,1365,"Friday 12–10:30 PM, Saturday 12–10:30 PM, Sunday 12–10:30 PM, Monday 12–4 PM 7–10:30 PM, Tuesday 12–4 PM 7–10:30 PM, Wednesday 12–4 PM 7–10:30 PM, Thursday 12–4 PM 7–10:30 PM",False,False,48.8838194,2.3416479,https://www.google.com/maps/place/Fric-Frac/data=!4m6!3m5!1s0x47e66fc0706582db:0xe996fa24c5f4ebc1!8m2!3d48.88382!4d2.34165!19sChIJ24JlcMBv5kcRwev0xST6luk?authuser=0&hl=en&rclk=1,Easygoing operation with a warm atmosphere offering a variety of croque-monsieurs.,,,https://thefork.fr/restaurant/fric-frac-montmartre-r584343?cc=18174-54f&rwg_token=AAiGsobkPvu9JeyoBgHQGlxaB4Bf3OLW7Dc9WVgiu6DPDbF6L_HcXl8rABBJvlV4tmk_OaOSc4DLux5h6rI0X88kRschdjeVOKUCU067j4ZcjEN2LRBpqy0%3D,,,True,,
Oui Mon Général !,"14 Rue du Général Bertrand, 75007 Paris, France",Paris,75007,France,+33147837666,,,http://www.oui-mon-general.fr/,,,Restaurant,4.6,659,"Friday 7:30 AM–10 PM, Saturday Closed, Sunday Closed, Monday 7:30 AM–10 PM, Tuesday 7:30 AM–10 PM, Wednesday 7:30 AM–10 PM, Thursday 7:30 AM–10 PM",False,False,48.847836199999996,2.3131508999999997,https://www.google.com/maps/place/Oui%2BMon%2BG%C3%A9n%C3%A9ral%2B%21/data=!4m6!3m5!1s0x47e6712fa71c3543:0xbe734658767b96f4!8m2!3d48.84784!4d2.31315!19sChIJQzUcpy9x5kcR9JZ7dlhGc74?authuser=0&hl=en&rclk=1,"Meat & seafood dishes with French, Greek & Spanish influences in a stylish bistro with a terrace.",Moderately expensive,,,,,True,,
Les Arlots,"136 Rue du Faubourg Poissonnière, 75010 Paris, France",Paris,75010,France,+33142829201,,,https://www.facebook.com/lesarlots,,,"Bistro, French restaurant, Restaurant",4.7,846,"Friday 12–2 PM 7:30–10 PM, Saturday 12–2 PM 7:30–10 PM, Sunday Closed, Monday Closed, Tuesday 12–2 PM 7:30–10 PM, Wednesday 12–2 PM 7:30–10 PM, Thursday 12–2 PM 7:30–10 PM",False,False,48.8806222,2.3500034,https://www.google.com/maps/place/Les%2BArlots/data=!4m6!3m5!1s0x47e66e6bc4d52d15:0xb424c76fe154f000!8m2!3d48.88062!4d2.35!19sChIJFS3VxGtu5kcRAPBU4W_HJLQ?authuser=0&hl=en&rclk=1,"Gourmet, traditional plates, desserts & wines are offered in this warm, intimate bistro.",Moderately expensive,,,,,True,,
Restaurant Dans le Noir ? Paris,"51 R. Quincampoix, 75004 Paris, France",Paris,75004,France,+33142779804,,,https://paris.danslenoir.com/,,,"French restaurant, Gift shop, Haute French restaurant, Organic restaurant, Restaurant",4.3,2525,"Friday 11 AM–10:30 PM, Saturday 11 AM–10:30 PM, Sunday 11 AM–10:30 PM, Monday 11 AM–10:30 PM, Tuesday 11 AM–10:30 PM, Wednesday 11 AM–10:30 PM, Thursday 11 AM–10:30 PM",False,False,48.8613455,2.3505612,https://www.google.com/maps/place/Restaurant%2BDans%2Ble%2BNoir%2B%3F%2BParis/data=!4m6!3m5!1s0x47e66e1bfe36da53:0xf42ae52317d67dac!8m2!3d48.86135!4d2.35056!19sChIJU9o2_htu5kcRrH3WFyPlKvQ?authuser=0&hl=en&rclk=1,,Expensive,,https://paris.danslenoir.com/reserver-paris.html,,,True,,
Brasserie Martin,"24 Rue Saint-Ambroise, 75011 Paris, France",Paris,75011,France,+33148053436,,,https://nouvellegardegroupe.com/,,,"French restaurant, Brewery",4.6,4326,"Friday 9 AM–12 AM, Saturday 9 AM–12 AM, Sunday 9 AM–12 AM, Monday 9 AM–12 AM, Tuesday 9 AM–12 AM, Wednesday 9 AM–12 AM, Thursday 9 AM–12 AM",False,False,48.8625876,2.3786598,https://www.google.com/maps/place/Brasserie%2BMartin/data=!4m6!3m5!1s0x47e66d2ad9f24fb9:0x4758d89f8e1138e3!8m2!3d48.86259!4d2.37866!19sChIJuU_y2Spt5kcR4zgRjp_YWEc?authuser=0&hl=en&rclk=1,Stylish choice with outdoor tables & a warm vibe serving a generous menu of seasonal classics.,Moderately expensive,,https://bookings.zenchef.com/results?rid=358036&pid=1001,,,True,,
L'Antre Amis,"9 Rue Bouchut, 75015 Paris, France",Paris,75015,France,+33145671565,,,http://www.lantreamis.com/,,,French restaurant,4.6,774,"Friday 12:15–2:45 PM 7:30–11 PM, Saturday Closed, Sunday Closed, Monday 12:15–2:45 PM 7:30–11 PM, Tuesday 12:15–2:45 PM 7:30–11 PM, Wednesday 12:15–2:45 PM 7:30–11 PM, Thursday 12:15–2:45 PM 7:30–11 PM",False,False,48.8467683,2.3102419999999997,https://www.google.com/maps/place/L%27Antre%2BAmis/data=!4m6!3m5!1s0x47e6703001b67a2d:0xcc3fef96b0d4aaa2!8m2!3d48.84677!4d2.31024!19sChIJLXq2ATBw5kcRoqrUsJbvP8w?authuser=0&hl=en&rclk=1,"Refined tapas, set menus & a long wine list in a sharp environment with outdoor tables.",Moderately expensive,,https://www.lantreamis.com/contact,,,True,,
Restaurant Passerini,"65 Rue Traversière, 75012 Paris, France",Paris,75012,France,+33143422756,,,http://passerini.paris/,,,"Italian restaurant, Restaurant",4.3,801,"Friday 12–2:15 PM 7:30–10:15 PM, Saturday 7:30–10:15 PM, Sunday Closed, Monday Closed, Tuesday 7:30–10:15 PM, Wednesday 12–2:15 PM 7:30–10:15 PM, Thursday 12–2:15 PM 7:30–10:15 PM",False,False,48.8494046,2.3747944,https://www.google.com/maps/place/Restaurant%2BPasserini/data=!4m6!3m5!1s0x47e67205caccf71b:0x597e1e3f4ce9b708!8m2!3d48.8494!4d2.37479!19sChIJG_fMygVy5kcRCLfpTD8eflk?authuser=0&hl=en&rclk=1,"Relaxed, airy venue for creative pasta dishes & contemporary Italian mains with meat & fish.",Expensive,,,,,True,,
Rivié,"30-32 Rue du Sentier, 75002 Paris, France",Paris,75002,France,+33185657500,,,https://thehoxton.com/paris/rivie-restaurant/?utm_source=google&utm_medium=local&utm_campaign=restaurant-rivie,,,"Restaurant, French restaurant",4.1,813,"Friday 7 AM–12:30 AM, Saturday 7 AM–12:30 AM, Sunday 7 AM–12:30 AM, Monday 7 AM–12:30 AM, Tuesday 7 AM–12:30 AM, Wednesday 7 AM–12:30 AM, Thursday 7 AM–12:30 AM",False,False,48.8701349,2.3465911999999998,https://www.google.com/maps/place/Rivi%C3%A9/data=!4m6!3m5!1s0x47e66e1616efd50f:0x2c7467ee6ae8bc7d!8m2!3d48.87013!4d2.34659!19sChIJD9XvFhZu5kcRfbzoau5ndCw?authuser=0&hl=en&rclk=1,"Burgers, croques monsieurs & salads, plus signature cocktails, in a light-filled hotel restaurant.",Expensive,,https://www.sevenrooms.com/reservations/thehoxtonparis,,,True,,
Le Paradis des Amis,"72 Rue Gay-Lussac, 75005 Paris, France",Paris,75005,France,+33140510502,,,https://www.facebook.com/LeParadisdesAmis/,,,French restaurant,4.7,395,"Friday 12–2:30 PM 7–9:30 PM, Saturday 12–2:30 PM 7–9:30 PM, Sunday 12–2:30 PM 7–9 PM, Monday 12–2:30 PM 7–9:30 PM, Tuesday 12–2:30 PM 7–9:30 PM, Wednesday 12–2:30 PM 7–9:30 PM, Thursday 12–2:30 PM 7–9:30 PM",False,False,48.841772999999996,2.343002,https://www.google.com/maps/place/Le%2BParadis%2Bdes%2BAmis/data=!4m6!3m5!1s0x47e671c20621d5b9:0x9fbd04d5baa6c0be!8m2!3d48.84177!4d2.343!19sChIJudUhBsJx5kcRvsCmutUEvZ8?authuser=0&hl=en&rclk=1,,,,https://thefork.fr/restaurant/le-paradis-des-amis-r213839?cc=18174-54f&rwg_token=AAiGsoYazW-MYnw-GfwBc0ew1utfeW6JjKt4NyNEfBY4tvcHxL55F6CZDyMy806Gh0LaxEKVUnKvxu-liOYsixG8nrJyiX-xEI8Wqdb6E9euPDkHE1GAS8Y%3D,,,True,,
